post,reply,comment,total,liked,test_grade,homework_grade,exam_grade,discussion_grade,final_grade,grade_level
1.0,3.0,1.0,5.0,6.0,18.0,0.0,0.0,0.0,2.57,3.0
1.0,0.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0,2.57,3.0
0.0,2.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,2.43,3.0
1.0,0.0,1.0,2.0,0.0,17.0,0.0,0.0,0.0,2.43,3.0
0.0,2.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,2.14,3.0
0.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,2.0,3.0
0.0,2.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,1.71,3.0
0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,1.0,1.0,0.0,126.64,207.5,0.0,100.0,53.04,3.0
0.0,2.0,0.0,2.0,0.0,42.0,0.0,0.0,100.0,98.67,1.0
0.0,1.0,0.0,1.0,0.0,22.5,0.0,0.0,0.0,86.9,1.0
0.0,3.0,0.0,3.0,3.0,97.0,50.67,70.5,0.0,78.37,2.0
0.0,0.0,0.0,0.0,0.0,83.75,44.75,77.5,0.0,75.37,2.0
0.0,3.0,0.0,3.0,0.0,81.0,35.5,79.0,0.0,73.25,2.0
0.0,1.0,0.0,1.0,1.0,72.25,48.5,72.5,0.0,70.95,2.0
0.0,3.0,0.0,3.0,0.0,76.5,40.33,71.0,0.0,66.55,2.0
0.0,0.0,0.0,0.0,0.0,74.0,30.5,76.0,0.0,65.66,2.0
0.0,1.0,0.0,1.0,0.0,69.5,44.33,59.5,0.0,62.36,2.0
0.0,3.0,0.0,3.0,0.0,82.5,9.41,73.0,0.0,59.66,3.0
0.0,2.0,0.0,2.0,0.0,93.75,11.0,69.5,0.0,58.46,3.0
0.0,1.0,0.0,1.0,0.0,64.5,8.0,79.5,0.0,54.04,3.0
0.0,3.0,0.0,3.0,1.0,97.75,22.67,39.25,0.0,52.55,3.0
0.0,2.0,0.0,2.0,1.0,87.0,36.5,34.25,0.0,52.52,3.0
0.0,3.0,0.0,3.0,2.0,46.75,17.25,71.5,0.0,50.53,3.0
0.0,3.0,0.0,3.0,0.0,68.25,47.25,32.5,0.0,50.35,3.0
0.0,1.0,0.0,1.0,0.0,67.75,46.0,27.25,0.0,49.07,3.0
0.0,0.0,0.0,0.0,0.0,60.5,32.33,37.5,0.0,45.82,3.0
2.0,0.0,0.0,2.0,0.0,82.5,20.59,33.5,0.0,44.26,3.0
0.0,1.0,0.0,1.0,0.0,40.0,14.0,57.5,0.0,43.45,3.0
0.0,3.0,0.0,3.0,0.0,68.5,22.5,37.0,0.0,41.21,3.0
0.0,2.0,0.0,2.0,0.0,87.0,35.25,0.0,0.0,35.87,3.0
0.0,3.0,0.0,3.0,6.0,75.0,33.25,0.0,0.0,33.6,3.0
0.0,2.0,0.0,2.0,0.0,72.5,29.5,0.0,0.0,33.44,3.0
0.0,1.0,0.0,1.0,0.0,24.0,25.83,36.75,0.0,31.21,3.0
0.0,0.0,0.0,0.0,0.0,78.25,21.5,0.0,0.0,29.29,3.0
0.0,3.0,0.0,3.0,0.0,61.5,28.25,0.0,0.0,25.1,3.0
0.0,1.0,0.0,1.0,15.0,76.25,0.0,0.0,0.0,18.31,3.0
0.0,3.0,0.0,3.0,1.0,50.5,12.25,0.0,0.0,17.42,3.0
0.0,0.0,0.0,0.0,0.0,58.0,10.25,0.0,0.0,17.0,3.0
1.0,0.0,0.0,1.0,0.0,28.0,22.91,0.0,0.0,16.71,3.0
0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,13.88,3.0
0.0,2.0,0.0,2.0,0.0,52.0,4.5,0.0,0.0,11.91,3.0
0.0,2.0,0.0,2.0,0.0,31.5,0.0,0.0,0.0,10.62,3.0
0.0,1.0,0.0,1.0,0.0,56.0,0.0,0.0,0.0,10.43,3.0
1.0,1.0,0.0,2.0,0.0,42.0,0.0,0.0,0.0,9.45,3.0
1.0,2.0,0.0,3.0,0.0,32.0,4.75,0.0,0.0,8.23,3.0
0.0,0.0,0.0,0.0,0.0,27.0,4.75,0.0,0.0,7.51,3.0
0.0,3.0,0.0,3.0,0.0,30.0,4.16,0.0,0.0,7.49,3.0
0.0,1.0,1.0,2.0,0.0,9.0,10.0,0.0,0.0,7.08,3.0
0.0,2.0,0.0,2.0,0.0,24.0,4.16,0.0,0.0,6.62,3.0
0.0,3.0,0.0,3.0,0.0,39.0,0.0,0.0,0.0,5.7,3.0
0.0,2.0,0.0,2.0,0.0,14.0,4.5,0.0,0.0,5.48,3.0
1.0,0.0,1.0,2.0,0.0,37.0,0.0,0.0,0.0,5.4,3.0
1.0,1.0,1.0,3.0,12.0,33.0,0.0,0.0,0.0,4.81,3.0
0.0,2.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,4.67,3.0
0.0,3.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,4.53,3.0
0.0,2.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,4.51,3.0
0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.37,3.0
0.0,2.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,3.8,3.0
0.0,2.0,1.0,3.0,1.0,25.0,0.0,0.0,0.0,3.63,3.0
0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,3.21,3.0
0.0,2.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,2.71,3.0
0.0,2.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,2.71,3.0
0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.71,3.0
0.0,3.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,2.57,3.0
0.0,3.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,2.57,3.0
0.0,2.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,2.57,3.0
0.0,2.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,2.57,3.0
0.0,3.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,2.43,3.0
0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,2.29,3.0
0.0,2.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,2.14,3.0
0.0,2.0,1.0,3.0,0.0,15.0,0.0,0.0,0.0,2.14,3.0
1.0,0.0,1.0,2.0,0.0,6.25,0.0,0.0,0.0,2.08,3.0
1.0,1.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,2.0,3.0
0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.71,3.0
1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,1.43,3.0
0.0,2.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,1.43,3.0
0.0,3.0,0.0,3.0,0.0,0.0,3.25,0.0,0.0,1.22,3.0
1.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0
0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.67,3.0
0.0,4.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.57,3.0
0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,4.0,0.0,4.0,3.0,10.0,10.0,0.0,0.0,3.33,3.0
0.0,2.0,0.0,2.0,0.0,168.32,273.0,43.5,20.0,68.3,2.0
0.0,0.0,0.0,0.0,0.0,227.0,0.0,86.0,0.0,91.25,1.0
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0
0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,9.08,3.0
0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,100.0,99.0,1.0
0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,100.0,97.67,1.0
0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,40.0,46.5,3.0
0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,36.33,3.0
0.0,0.0,0.0,0.0,0.0,74.5,34.4,67.5,0.0,64.25,2.0
0.0,0.0,0.0,0.0,0.0,76.75,32.17,64.5,0.0,62.05,2.0
0.0,0.0,0.0,0.0,0.0,72.5,52.33,36.25,0.0,58.03,3.0
0.0,0.0,0.0,0.0,0.0,79.25,42.33,39.25,0.0,55.86,3.0
0.0,0.0,0.0,0.0,0.0,71.5,29.49,35.0,0.0,47.65,3.0
0.0,0.0,0.0,0.0,0.0,66.25,36.34,34.75,0.0,45.93,3.0
0.0,0.0,0.0,0.0,0.0,40.75,15.5,29.5,0.0,26.37,3.0
0.0,0.0,0.0,0.0,0.0,72.75,20.75,0.0,0.0,25.87,3.0
0.0,0.0,0.0,0.0,0.0,57.75,19.75,0.0,0.0,20.4,3.0
0.0,0.0,0.0,0.0,0.0,31.75,0.0,28.5,0.0,19.16,3.0
0.0,0.0,0.0,0.0,0.0,51.5,4.66,0.0,0.0,16.22,3.0
0.0,0.0,0.0,0.0,0.0,34.0,4.16,0.0,0.0,8.09,3.0
0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,4.97,3.0
0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4.66,3.0
0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,3.8,3.0
0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.86,3.0
0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.57,3.0
1.0,2.0,1.0,4.0,0.0,18.0,0.0,0.0,0.0,2.57,3.0
1.0,1.0,0.0,2.0,0.0,0.0,27.0,48.0,20.0,29.5,3.0
0.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.31,3.0
1.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,100.0,98.33,1.0
0.0,2.0,0.0,2.0,0.0,42.0,0.0,0.0,100.0,98.0,1.0
0.0,2.0,0.0,2.0,0.0,41.5,0.0,0.0,100.0,97.83,1.0
0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,100.0,97.0,1.0
0.0,2.0,0.0,2.0,0.0,24.5,0.0,0.0,0.0,91.67,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,3.0
0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.07,3.0
0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,100.0,98.33,1.0
0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,100.0,98.33,1.0
0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,100.0,98.33,1.0
0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,100.0,96.67,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,2.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.45,3.0
0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,4.79,3.0
0.0,46.0,8.0,54.0,13.0,411.5,380.0,100.0,0.0,99.65,1.0
1.0,5.0,0.0,6.0,3.0,409.0,375.0,91.0,0.0,96.11,1.0
0.0,14.0,0.0,14.0,3.0,406.0,270.0,89.0,0.0,95.24,1.0
4.0,0.0,2.0,6.0,0.0,404.32,357.0,97.0,0.0,92.03,1.0
3.0,1.0,0.0,4.0,0.0,405.5,349.0,78.0,0.0,89.97,1.0
3.0,0.0,1.0,4.0,0.0,394.32,356.0,79.0,0.0,87.12,1.0
0.0,7.0,0.0,7.0,1.0,365.0,371.0,75.0,0.0,86.23,1.0
0.0,6.0,0.0,6.0,0.0,358.82,309.25,80.0,0.0,85.55,1.0
10.0,2.0,8.0,20.0,23.0,387.64,280.0,77.0,0.0,85.0,1.0
0.0,0.0,0.0,0.0,0.0,392.0,248.0,65.0,0.0,82.37,2.0
0.0,6.0,0.0,6.0,0.0,304.0,282.0,78.0,0.0,73.7,2.0
0.0,0.0,4.0,4.0,0.0,384.64,220.0,70.0,0.0,72.11,2.0
0.0,8.0,0.0,8.0,1.0,343.32,256.0,63.0,0.0,71.95,2.0
1.0,2.0,1.0,4.0,0.0,201.0,119.0,91.0,0.0,65.18,2.0
0.0,23.0,3.0,26.0,7.0,201.0,119.0,91.0,0.0,65.18,2.0
0.0,8.0,0.0,8.0,0.0,201.0,119.0,85.0,0.0,62.72,2.0
1.0,10.0,0.0,11.0,0.0,171.0,111.0,96.0,0.0,61.55,2.0
2.0,1.0,2.0,5.0,0.0,338.32,216.0,46.0,0.0,60.0,2.0
0.0,7.0,0.0,7.0,0.0,286.32,154.0,53.0,0.0,60.0,2.0
0.0,8.0,0.0,8.0,0.0,252.0,236.4,38.0,0.0,54.78,3.0
0.0,5.0,0.0,5.0,0.0,338.32,322.0,0.0,0.0,54.42,3.0
0.0,5.0,1.0,6.0,0.0,243.0,151.0,41.0,0.0,52.07,3.0
2.0,7.0,0.0,9.0,0.0,340.0,315.5,0.0,0.0,51.75,3.0
1.0,3.0,0.0,4.0,0.0,284.64,291.0,0.0,0.0,49.06,3.0
0.0,6.0,0.0,6.0,4.0,371.0,307.38,0.0,0.0,46.84,3.0
2.0,2.0,2.0,6.0,2.0,331.5,234.0,0.0,0.0,44.54,3.0
3.0,3.0,2.0,8.0,4.0,96.0,40.0,74.0,0.0,39.76,3.0
3.0,0.0,2.0,5.0,0.0,345.5,268.0,0.0,0.0,38.59,3.0
7.0,4.0,0.0,11.0,0.0,263.32,224.0,0.0,0.0,37.48,3.0
1.0,2.0,2.0,5.0,0.0,241.0,230.0,0.0,0.0,36.67,3.0
1.0,4.0,0.0,5.0,2.0,303.0,181.0,0.0,0.0,34.86,3.0
2.0,3.0,0.0,5.0,2.0,169.14,0.0,35.0,0.0,22.57,3.0
3.0,3.0,1.0,7.0,0.0,174.82,86.5,0.0,0.0,21.08,3.0
2.0,4.0,0.0,6.0,2.0,167.0,79.0,0.0,0.0,19.58,3.0
4.0,3.0,1.0,8.0,0.0,143.0,69.0,0.0,0.0,17.27,3.0
1.0,4.0,1.0,6.0,0.0,165.66,52.5,0.0,0.0,14.68,3.0
8.0,0.0,0.0,8.0,0.0,152.5,37.0,0.0,0.0,14.03,3.0
2.0,4.0,0.0,6.0,1.0,103.96,38.75,0.0,0.0,12.21,3.0
1.0,4.0,1.0,6.0,0.0,90.32,39.0,0.0,0.0,10.98,3.0
4.0,0.0,2.0,6.0,0.0,111.5,23.0,0.0,0.0,8.75,3.0
0.0,76.0,11.0,87.0,26.0,120.32,28.0,0.0,0.0,8.57,3.0
13.0,64.0,12.0,89.0,80.0,152.96,20.0,0.0,0.0,6.34,3.0
0.0,76.0,11.0,87.0,26.0,28.5,18.0,0.0,0.0,4.71,3.0
0.0,6.0,0.0,6.0,0.0,111.32,6.0,0.0,0.0,4.66,3.0
13.0,64.0,12.0,89.0,80.0,49.0,9.0,0.0,0.0,2.86,3.0
0.0,76.0,11.0,87.0,26.0,45.5,12.0,0.0,0.0,2.72,3.0
13.0,64.0,12.0,89.0,80.0,44.0,9.0,0.0,0.0,2.66,3.0
0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,0.0,1.63,3.0
0.0,0.0,1.0,1.0,0.0,13.0,12.0,0.0,0.0,1.43,3.0
1.0,1.0,2.0,4.0,0.0,13.0,20.0,0.0,0.0,1.43,3.0
0.0,4.0,0.0,4.0,0.0,31.0,0.0,0.0,0.0,1.23,3.0
0.0,2.0,0.0,2.0,0.0,11.0,12.0,0.0,0.0,1.21,3.0
0.0,4.0,0.0,4.0,0.0,11.0,20.0,0.0,0.0,1.21,3.0
0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,0.0,1.11,3.0
0.0,2.0,0.0,2.0,0.0,39.32,0.0,0.0,0.0,1.04,3.0
2.0,0.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,0.88,3.0
1.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.73,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1.0,3.0,0.0,4.0,0.0,29.0,12.0,71.0,0.0,33.78,3.0
0.0,0.0,0.0,0.0,0.0,74.64,194.0,0.0,0.0,23.45,3.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.17,3.0
1.0,1.0,2.0,4.0,0.0,9.0,24.0,0.0,0.0,4.46,3.0
0.0,2.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,1.67,3.0
0.0,3.0,0.0,3.0,0.0,3.5,0.0,0.0,0.0,1.17,3.0
1.0,0.0,1.0,2.0,0.0,42.0,0.0,0.0,100.0,98.33,1.0
0.0,2.0,0.0,2.0,0.0,100.0,99.0,0.0,10.0,14.01,3.0
2.0,0.0,0.0,2.0,0.0,412.0,270.0,100.0,0.0,99.87,1.0
1.0,2.0,0.0,3.0,0.0,415.0,319.0,97.0,0.0,95.72,1.0
0.0,0.0,0.0,0.0,0.0,380.32,254.0,95.0,0.0,92.27,1.0
0.0,3.0,0.0,3.0,1.0,390.0,337.0,84.0,0.0,91.99,1.0
0.0,2.0,0.0,2.0,0.0,362.32,325.0,88.0,0.0,89.45,1.0
0.0,2.0,0.0,2.0,0.0,405.0,382.0,71.0,0.0,87.88,1.0
0.0,4.0,0.0,4.0,0.0,384.0,360.0,77.0,0.0,87.3,1.0
0.0,4.0,0.0,4.0,0.0,379.32,264.0,97.0,0.0,87.29,1.0
0.0,0.0,0.0,0.0,0.0,379.0,250.0,71.0,0.0,85.7,1.0
2.0,2.0,0.0,4.0,1.0,403.0,253.0,75.0,0.0,83.2,2.0
1.0,0.0,1.0,2.0,0.0,365.0,250.5,73.0,0.0,82.38,2.0
0.0,2.0,0.0,2.0,0.0,311.82,314.0,89.0,0.0,80.98,2.0
1.0,1.0,2.0,4.0,0.0,323.64,291.0,84.0,0.0,78.99,2.0
0.0,0.0,0.0,0.0,0.0,313.0,270.0,69.0,0.0,76.87,2.0
0.0,1.0,0.0,1.0,0.0,341.64,305.0,61.0,0.0,76.8,2.0
0.0,0.0,0.0,0.0,0.0,353.64,189.0,80.0,0.0,76.25,2.0
0.0,2.0,0.0,2.0,0.0,335.32,252.0,53.0,0.0,67.39,2.0
0.0,0.0,0.0,0.0,0.0,357.32,162.0,62.0,0.0,66.02,2.0
1.0,0.0,1.0,2.0,0.0,373.0,330.0,0.0,0.0,56.02,3.0
1.0,0.0,0.0,1.0,0.0,180.0,40.0,77.0,0.0,49.87,3.0
0.0,3.0,0.0,3.0,0.0,174.98,76.0,65.0,0.0,48.96,3.0
0.0,1.0,1.0,2.0,0.0,60.0,40.0,100.0,0.0,44.29,3.0
0.0,2.0,0.0,2.0,1.0,315.32,50.0,57.0,0.0,43.75,3.0
1.0,0.0,2.0,3.0,0.0,322.32,223.5,0.0,0.0,40.07,3.0
1.0,2.0,0.0,3.0,0.0,161.82,64.0,55.0,0.0,39.85,3.0
0.0,1.0,2.0,3.0,0.0,151.5,20.0,64.0,0.0,39.0,3.0
0.0,3.0,0.0,3.0,0.0,237.28,222.0,0.0,0.0,38.88,3.0
0.0,0.0,0.0,0.0,0.0,242.78,228.0,0.0,0.0,37.59,3.0
0.0,0.0,0.0,0.0,0.0,61.0,20.0,63.0,0.0,33.39,3.0
0.0,1.0,0.0,1.0,0.0,220.5,190.0,0.0,0.0,33.18,3.0
2.0,0.0,1.0,3.0,3.0,208.0,180.0,0.0,0.0,30.79,3.0
0.0,1.0,0.0,1.0,0.0,215.32,165.0,0.0,0.0,30.68,3.0
0.0,0.0,0.0,0.0,0.0,220.98,171.0,0.0,0.0,28.92,3.0
2.0,0.0,2.0,4.0,0.0,150.46,139.0,2.0,0.0,28.02,3.0
0.0,2.0,0.0,2.0,0.0,180.32,148.0,0.0,0.0,27.56,3.0
1.0,0.0,1.0,2.0,0.0,129.16,125.0,0.0,0.0,24.25,3.0
0.0,2.0,0.0,2.0,0.0,170.0,90.0,0.0,0.0,23.49,3.0
2.0,0.0,2.0,4.0,0.0,8.0,0.0,56.0,0.0,23.28,3.0
0.0,0.0,0.0,0.0,0.0,172.0,102.0,0.0,0.0,22.78,3.0
0.0,0.0,0.0,0.0,0.0,208.32,91.0,0.0,0.0,22.02,3.0
0.0,2.0,0.0,2.0,1.0,174.64,103.0,0.0,0.0,21.34,3.0
0.0,2.0,0.0,2.0,2.0,156.32,106.0,0.0,0.0,17.74,3.0
0.0,3.0,0.0,3.0,0.0,137.66,70.0,0.0,0.0,17.52,3.0
0.0,0.0,0.0,0.0,0.0,138.0,66.0,0.0,0.0,16.9,3.0
1.0,1.0,0.0,2.0,0.0,133.64,67.0,0.0,0.0,16.47,3.0
0.0,4.0,0.0,4.0,0.0,132.5,39.25,0.0,0.0,13.99,3.0
0.0,4.0,0.0,4.0,1.0,144.14,48.25,0.0,0.0,13.91,3.0
0.0,3.0,0.0,3.0,0.0,100.0,47.0,0.0,0.0,13.73,3.0
0.0,0.0,0.0,0.0,0.0,125.0,49.0,0.0,0.0,11.91,3.0
0.0,0.0,0.0,0.0,0.0,132.66,27.0,0.0,0.0,11.22,3.0
0.0,3.0,0.0,3.0,1.0,111.0,66.0,0.0,0.0,11.06,3.0
0.0,4.0,0.0,4.0,0.0,97.66,43.0,0.0,0.0,9.82,3.0
1.0,1.0,1.0,3.0,0.0,77.32,29.0,0.0,0.0,9.62,3.0
1.0,0.0,2.0,3.0,0.0,135.96,16.0,0.0,0.0,8.29,3.0
0.0,2.0,0.0,2.0,0.0,59.5,35.0,0.0,0.0,7.67,3.0
0.0,0.0,0.0,0.0,0.0,49.0,35.0,0.0,0.0,7.3,3.0
0.0,0.0,0.0,0.0,0.0,86.0,15.0,0.0,0.0,6.5,3.0
0.0,2.0,0.0,2.0,1.0,49.0,21.0,0.0,0.0,5.52,3.0
0.0,0.0,0.0,0.0,0.0,49.0,21.0,0.0,0.0,5.52,3.0
1.0,2.0,0.0,3.0,1.0,46.0,21.0,0.0,0.0,5.4,3.0
0.0,2.0,0.0,2.0,0.0,71.0,12.0,0.0,0.0,5.3,3.0
0.0,0.0,0.0,0.0,0.0,44.0,21.0,0.0,0.0,5.11,3.0
0.0,0.0,0.0,0.0,0.0,48.5,27.5,0.0,0.0,5.06,3.0
1.0,0.0,2.0,3.0,0.0,81.98,8.0,0.0,0.0,4.46,3.0
0.0,2.0,2.0,4.0,0.0,45.0,15.0,0.0,0.0,4.41,3.0
1.0,1.0,0.0,2.0,0.0,13.0,21.0,0.0,0.0,4.1,3.0
1.0,0.0,1.0,2.0,0.0,49.0,15.0,0.0,0.0,3.75,3.0
1.0,1.0,0.0,2.0,0.0,45.0,38.0,0.0,0.0,3.5,3.0
0.0,0.0,0.0,0.0,0.0,67.66,6.0,0.0,0.0,3.14,3.0
0.0,2.0,0.0,2.0,0.0,40.0,6.0,0.0,0.0,2.5,3.0
2.0,0.0,1.0,3.0,0.0,58.32,0.0,0.0,0.0,2.44,3.0
0.0,0.0,0.0,0.0,0.0,58.5,0.0,0.0,0.0,2.42,3.0
0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,2.4,3.0
1.0,0.0,1.0,2.0,0.0,35.0,12.0,0.0,0.0,2.3,3.0
1.0,0.0,0.0,1.0,0.0,35.5,12.0,0.0,0.0,2.18,3.0
0.0,2.0,0.0,2.0,0.0,57.5,0.0,0.0,0.0,2.16,3.0
1.0,0.0,1.0,2.0,0.0,35.0,0.0,0.0,0.0,2.16,3.0
0.0,0.0,0.0,0.0,0.0,25.0,6.0,0.0,0.0,1.9,3.0
0.0,0.0,0.0,0.0,0.0,60.66,0.0,0.0,0.0,1.73,3.0
0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,1.44,3.0
0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,1.43,3.0
1.0,0.0,1.0,2.0,0.0,13.0,0.0,0.0,0.0,1.43,3.0
1.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,1.43,3.0
1.0,2.0,1.0,4.0,1.0,13.0,6.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0,0.0,1.43,3.0
1.0,0.0,1.0,2.0,0.0,13.0,12.0,0.0,0.0,1.43,3.0
1.0,1.0,1.0,3.0,0.0,13.0,3.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,1.43,3.0
1.0,0.0,1.0,2.0,4.0,13.0,0.0,0.0,0.0,1.43,3.0
3.0,0.0,0.0,3.0,0.0,13.0,6.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,13.0,20.0,0.0,0.0,1.43,3.0
1.0,1.0,0.0,2.0,0.0,13.0,12.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.43,3.0
2.0,1.0,1.0,4.0,0.0,13.0,9.0,0.0,0.0,1.43,3.0
2.0,0.0,2.0,4.0,0.0,13.0,12.0,0.0,0.0,1.43,3.0
0.0,0.0,0.0,0.0,0.0,32.98,0.0,0.0,0.0,1.27,3.0
0.0,2.0,1.0,3.0,6.0,21.0,0.0,0.0,0.0,1.25,3.0
0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.21,3.0
0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,1.21,3.0
1.0,1.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,1.21,3.0
0.0,2.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,1.21,3.0
0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.1,3.0
0.0,1.0,1.0,2.0,1.0,10.0,12.0,0.0,0.0,1.1,3.0
0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,1.1,3.0
0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.1,3.0
0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.1,3.0
0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.1,3.0
0.0,1.0,0.0,1.0,0.0,25.32,10.0,0.0,0.0,0.9,3.0
0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.88,3.0
1.0,0.0,1.0,2.0,0.0,24.0,0.0,0.0,0.0,0.86,3.0
0.0,4.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,0.55,3.0
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.24,3.0
0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.24,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,17.6,3.0
0.0,0.0,0.0,0.0,0.0,35.66,0.0,0.0,0.0,3.13,3.0
0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.93,3.0
0.0,0.0,0.0,0.0,0.0,16.16,0.0,0.0,100.0,74.96,2.0
0.0,0.0,0.0,0.0,0.0,402.32,375.0,94.0,0.0,96.93,1.0
0.0,0.0,0.0,0.0,0.0,406.0,361.0,93.0,0.0,94.99,1.0
5.0,13.0,2.0,20.0,3.0,397.0,264.0,81.0,0.0,90.28,1.0
0.0,0.0,0.0,0.0,0.0,398.32,333.0,71.0,0.0,85.6,1.0
